Checks whether an dbus_error_is_set_APIParam_1 occurred,null,Checks whether an dbus_error_is_set_APIParam_1 occurred (the dbus_error_is_set_APIParam_1 is set).,Checks whether an dbus_error_is_set_APIParam_1 occurred (the dbus_error_is_set_APIParam_1 is set). dbus_error_is_set_APIParam_1 is the dbus_error_is_set_APIParam_1 object. dbus_error_is_set_APIName return TRUE if an dbus_error_is_set_APIParam_1 occurred
dbus_error_is_set_APIParam_1 is the dbus_error_is_set_APIParam_1 object,null,dbus_error_is_set_APIParam_1 is the dbus_error_is_set_APIParam_1 object.,Checks whether an dbus_error_is_set_APIParam_1 occurred (the dbus_error_is_set_APIParam_1 is set). dbus_error_is_set_APIParam_1 is the dbus_error_is_set_APIParam_1 object. dbus_error_is_set_APIName return TRUE if an dbus_error_is_set_APIParam_1 occurred
dbus_error_is_set_APIName return TRUE if an dbus_error_is_set_APIParam_1 occurred,null,dbus_error_is_set_APIName return TRUE if an dbus_error_is_set_APIParam_1 occurred,Checks whether an dbus_error_is_set_APIParam_1 occurred (the dbus_error_is_set_APIParam_1 is set). dbus_error_is_set_APIParam_1 is the dbus_error_is_set_APIParam_1 object. dbus_error_is_set_APIName return TRUE if an dbus_error_is_set_APIParam_1 occurred
"Moves an error dbus_move_error_APIParam_1 into dbus_move_error_APIParam_2 , freeing dbus_move_error_APIParam_1 and overwriting dbus_move_error_APIParam_2",null,"Moves an error dbus_move_error_APIParam_1 into dbus_move_error_APIParam_2, freeing dbus_move_error_APIParam_1 and overwriting dbus_move_error_APIParam_2.","Moves an error dbus_move_error_APIParam_1 into dbus_move_error_APIParam_2, freeing dbus_move_error_APIParam_1 and overwriting dbus_move_error_APIParam_2. Both dbus_move_error_APIParam_1 and dbus_move_error_APIParam_2 must be initialized. dbus_move_error_APIParam_1 is reinitialized to an empty error. dbus_move_error_APIParam_2 may not contain an existing error. If the destination is NULL , just frees and reinits the source error. dbus_move_error_APIParam_1 is the source error. dbus_move_error_APIParam_2 is the destination error or NULL"
Both dbus_move_error_APIParam_1 and dbus_move_error_APIParam_2 must be initialized,null,Both dbus_move_error_APIParam_1 and dbus_move_error_APIParam_2 must be initialized.,"Moves an error dbus_move_error_APIParam_1 into dbus_move_error_APIParam_2, freeing dbus_move_error_APIParam_1 and overwriting dbus_move_error_APIParam_2. Both dbus_move_error_APIParam_1 and dbus_move_error_APIParam_2 must be initialized. dbus_move_error_APIParam_1 is reinitialized to an empty error. dbus_move_error_APIParam_2 may not contain an existing error. If the destination is NULL , just frees and reinits the source error. dbus_move_error_APIParam_1 is the source error. dbus_move_error_APIParam_2 is the destination error or NULL"
dbus_move_error_APIParam_1 is reinitialized to an empty error,null,dbus_move_error_APIParam_1 is reinitialized to an empty error.,"Moves an error dbus_move_error_APIParam_1 into dbus_move_error_APIParam_2, freeing dbus_move_error_APIParam_1 and overwriting dbus_move_error_APIParam_2. Both dbus_move_error_APIParam_1 and dbus_move_error_APIParam_2 must be initialized. dbus_move_error_APIParam_1 is reinitialized to an empty error. dbus_move_error_APIParam_2 may not contain an existing error. If the destination is NULL , just frees and reinits the source error. dbus_move_error_APIParam_1 is the source error. dbus_move_error_APIParam_2 is the destination error or NULL"
the dbus_error_init_APIParam_1 only needs to be freed,if it is set at some point,Does not allocate any memory; the dbus_error_init_APIParam_1 only needs to be freed if it is set at some point.,Initializes a DBusError structure. Does not allocate any memory; the dbus_error_init_APIParam_1 only needs to be freed if it is set at some point. dbus_error_init_APIParam_1 is the DBusError
dbus_move_error_APIParam_2 may not contain an existing error,null,dbus_move_error_APIParam_2 may not contain an existing error.,"Moves an error dbus_move_error_APIParam_1 into dbus_move_error_APIParam_2, freeing dbus_move_error_APIParam_1 and overwriting dbus_move_error_APIParam_2. Both dbus_move_error_APIParam_1 and dbus_move_error_APIParam_2 must be initialized. dbus_move_error_APIParam_1 is reinitialized to an empty error. dbus_move_error_APIParam_2 may not contain an existing error. If the destination is NULL , just frees and reinits the source error. dbus_move_error_APIParam_1 is the source error. dbus_move_error_APIParam_2 is the destination error or NULL"
dbus_move_error_APIParam_1 is the source error,null,dbus_move_error_APIParam_1 is the source error.,"Moves an error dbus_move_error_APIParam_1 into dbus_move_error_APIParam_2, freeing dbus_move_error_APIParam_1 and overwriting dbus_move_error_APIParam_2. Both dbus_move_error_APIParam_1 and dbus_move_error_APIParam_2 must be initialized. dbus_move_error_APIParam_1 is reinitialized to an empty error. dbus_move_error_APIParam_2 may not contain an existing error. If the destination is NULL , just frees and reinits the source error. dbus_move_error_APIParam_1 is the source error. dbus_move_error_APIParam_2 is the destination error or NULL"
dbus_move_error_APIParam_2 is the destination error or NULL,null,dbus_move_error_APIParam_2 is the destination error or NULL,"Moves an error dbus_move_error_APIParam_1 into dbus_move_error_APIParam_2, freeing dbus_move_error_APIParam_1 and overwriting dbus_move_error_APIParam_2. Both dbus_move_error_APIParam_1 and dbus_move_error_APIParam_2 must be initialized. dbus_move_error_APIParam_1 is reinitialized to an empty error. dbus_move_error_APIParam_2 may not contain an existing error. If the destination is NULL , just frees and reinits the source error. dbus_move_error_APIParam_1 is the source error. dbus_move_error_APIParam_2 is the destination error or NULL"
Assigns an dbus_set_error_APIParam_1 dbus_set_error_APIParam_2 and message to a DBusError,null,Assigns an dbus_set_error_APIParam_1 dbus_set_error_APIParam_2 and message to a DBusError .,"Assigns an dbus_set_error_APIParam_1 dbus_set_error_APIParam_2 and message to a DBusError . Does nothing if dbus_set_error_APIParam_1 is NULL . The dbus_set_error_APIParam_3 may be NULL , which means a (pretty much useless) default message will be deduced from the dbus_set_error_APIParam_2. This is not a good idea, just go ahead and provide a useful dbus_set_error_APIParam_1 message. It will not hurt you. If no memory can be allocated for the dbus_set_error_APIParam_1 message, an out-of-memory dbus_set_error_APIParam_1 message will be set instead. dbus_set_error_APIParam_1 is the dbus_set_error_APIParam_1.or NULL. dbus_set_error_APIParam_2 is the dbus_set_error_APIParam_1 dbus_set_error_APIParam_2. dbus_set_error_APIParam_3 is printf-style dbus_set_error_APIParam_3 string"
just frees and reinits the source error,If the destination is NULL,"If the destination is NULL , just frees and reinits the source error.","Moves an error dbus_move_error_APIParam_1 into dbus_move_error_APIParam_2, freeing dbus_move_error_APIParam_1 and overwriting dbus_move_error_APIParam_2. Both dbus_move_error_APIParam_1 and dbus_move_error_APIParam_2 must be initialized. dbus_move_error_APIParam_1 is reinitialized to an empty error. dbus_move_error_APIParam_2 may not contain an existing error. If the destination is NULL , just frees and reinits the source error. dbus_move_error_APIParam_1 is the source error. dbus_move_error_APIParam_2 is the destination error or NULL"
"The dbus_set_error_APIParam_3 may be NULL , which means a default message will be deduced from the dbus_set_error_APIParam_2",null,"The dbus_set_error_APIParam_3 may be NULL , which means a (pretty much useless) default message will be deduced from the dbus_set_error_APIParam_2.","Assigns an dbus_set_error_APIParam_1 dbus_set_error_APIParam_2 and message to a DBusError . Does nothing if dbus_set_error_APIParam_1 is NULL . The dbus_set_error_APIParam_3 may be NULL , which means a (pretty much useless) default message will be deduced from the dbus_set_error_APIParam_2. This is not a good idea, just go ahead and provide a useful dbus_set_error_APIParam_1 message. It will not hurt you. If no memory can be allocated for the dbus_set_error_APIParam_1 message, an out-of-memory dbus_set_error_APIParam_1 message will be set instead. dbus_set_error_APIParam_1 is the dbus_set_error_APIParam_1.or NULL. dbus_set_error_APIParam_2 is the dbus_set_error_APIParam_1 dbus_set_error_APIParam_2. dbus_set_error_APIParam_3 is printf-style dbus_set_error_APIParam_3 string"
It will not hurt you,null,It will not hurt you.,"Assigns an dbus_set_error_APIParam_1 dbus_set_error_APIParam_2 and message to a DBusError . Does nothing if dbus_set_error_APIParam_1 is NULL . The dbus_set_error_APIParam_3 may be NULL , which means a (pretty much useless) default message will be deduced from the dbus_set_error_APIParam_2. This is not a good idea, just go ahead and provide a useful dbus_set_error_APIParam_1 message. It will not hurt you. If no memory can be allocated for the dbus_set_error_APIParam_1 message, an out-of-memory dbus_set_error_APIParam_1 message will be set instead. dbus_set_error_APIParam_1 is the dbus_set_error_APIParam_1.or NULL. dbus_set_error_APIParam_2 is the dbus_set_error_APIParam_1 dbus_set_error_APIParam_2. dbus_set_error_APIParam_3 is printf-style dbus_set_error_APIParam_3 string"
"This is not a good idea , just go ahead and provide a useful dbus_set_error_APIParam_1 message",null,"This is not a good idea, just go ahead and provide a useful dbus_set_error_APIParam_1 message.","Assigns an dbus_set_error_APIParam_1 dbus_set_error_APIParam_2 and message to a DBusError . Does nothing if dbus_set_error_APIParam_1 is NULL . The dbus_set_error_APIParam_3 may be NULL , which means a (pretty much useless) default message will be deduced from the dbus_set_error_APIParam_2. This is not a good idea, just go ahead and provide a useful dbus_set_error_APIParam_1 message. It will not hurt you. If no memory can be allocated for the dbus_set_error_APIParam_1 message, an out-of-memory dbus_set_error_APIParam_1 message will be set instead. dbus_set_error_APIParam_1 is the dbus_set_error_APIParam_1.or NULL. dbus_set_error_APIParam_2 is the dbus_set_error_APIParam_1 dbus_set_error_APIParam_2. dbus_set_error_APIParam_3 is printf-style dbus_set_error_APIParam_3 string"
dbus_set_error_APIParam_1 is the dbus_set_error_APIParam_1,null,dbus_set_error_APIParam_1 is the dbus_set_error_APIParam_1.or NULL.,"Assigns an dbus_set_error_APIParam_1 dbus_set_error_APIParam_2 and message to a DBusError . Does nothing if dbus_set_error_APIParam_1 is NULL . The dbus_set_error_APIParam_3 may be NULL , which means a (pretty much useless) default message will be deduced from the dbus_set_error_APIParam_2. This is not a good idea, just go ahead and provide a useful dbus_set_error_APIParam_1 message. It will not hurt you. If no memory can be allocated for the dbus_set_error_APIParam_1 message, an out-of-memory dbus_set_error_APIParam_1 message will be set instead. dbus_set_error_APIParam_1 is the dbus_set_error_APIParam_1.or NULL. dbus_set_error_APIParam_2 is the dbus_set_error_APIParam_1 dbus_set_error_APIParam_2. dbus_set_error_APIParam_3 is printf-style dbus_set_error_APIParam_3 string"
Does nothing,if dbus_set_error_APIParam_1 is NULL,Does nothing if dbus_set_error_APIParam_1 is NULL .,"Assigns an dbus_set_error_APIParam_1 dbus_set_error_APIParam_2 and message to a DBusError . Does nothing if dbus_set_error_APIParam_1 is NULL . The dbus_set_error_APIParam_3 may be NULL , which means a (pretty much useless) default message will be deduced from the dbus_set_error_APIParam_2. This is not a good idea, just go ahead and provide a useful dbus_set_error_APIParam_1 message. It will not hurt you. If no memory can be allocated for the dbus_set_error_APIParam_1 message, an out-of-memory dbus_set_error_APIParam_1 message will be set instead. dbus_set_error_APIParam_1 is the dbus_set_error_APIParam_1.or NULL. dbus_set_error_APIParam_2 is the dbus_set_error_APIParam_1 dbus_set_error_APIParam_2. dbus_set_error_APIParam_3 is printf-style dbus_set_error_APIParam_3 string"
dbus_set_error_APIParam_2 is the dbus_set_error_APIParam_1 dbus_set_error_APIParam_2,null,dbus_set_error_APIParam_2 is the dbus_set_error_APIParam_1 dbus_set_error_APIParam_2.,"Assigns an dbus_set_error_APIParam_1 dbus_set_error_APIParam_2 and message to a DBusError . Does nothing if dbus_set_error_APIParam_1 is NULL . The dbus_set_error_APIParam_3 may be NULL , which means a (pretty much useless) default message will be deduced from the dbus_set_error_APIParam_2. This is not a good idea, just go ahead and provide a useful dbus_set_error_APIParam_1 message. It will not hurt you. If no memory can be allocated for the dbus_set_error_APIParam_1 message, an out-of-memory dbus_set_error_APIParam_1 message will be set instead. dbus_set_error_APIParam_1 is the dbus_set_error_APIParam_1.or NULL. dbus_set_error_APIParam_2 is the dbus_set_error_APIParam_1 dbus_set_error_APIParam_2. dbus_set_error_APIParam_3 is printf-style dbus_set_error_APIParam_3 string"
dbus_set_error_APIParam_3 is printf-style dbus_set_error_APIParam_3 string,null,dbus_set_error_APIParam_3 is printf-style dbus_set_error_APIParam_3 string,"Assigns an dbus_set_error_APIParam_1 dbus_set_error_APIParam_2 and message to a DBusError . Does nothing if dbus_set_error_APIParam_1 is NULL . The dbus_set_error_APIParam_3 may be NULL , which means a (pretty much useless) default message will be deduced from the dbus_set_error_APIParam_2. This is not a good idea, just go ahead and provide a useful dbus_set_error_APIParam_1 message. It will not hurt you. If no memory can be allocated for the dbus_set_error_APIParam_1 message, an out-of-memory dbus_set_error_APIParam_1 message will be set instead. dbus_set_error_APIParam_1 is the dbus_set_error_APIParam_1.or NULL. dbus_set_error_APIParam_2 is the dbus_set_error_APIParam_1 dbus_set_error_APIParam_2. dbus_set_error_APIParam_3 is printf-style dbus_set_error_APIParam_3 string"
Assigns an dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 to a DBusError,null,Assigns an dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 to a DBusError .,"Assigns an dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 to a DBusError . Does nothing if dbus_set_error_const_APIParam_1 is NULL . The dbus_set_error_const_APIParam_3 may be NULL , which means a default dbus_set_error_const_APIParam_3 will be deduced from the dbus_set_error_const_APIParam_2. The default dbus_set_error_const_APIParam_3 will be totally useless, though, so using a NULL dbus_set_error_const_APIParam_3 is not recommended. Because dbus_set_error_const_APIName does not copy the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 or dbus_set_error_const_APIParam_3, you must ensure the dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 are global data that will not be freed. You probably want dbus_set_error_APIName instead, in most cases. dbus_set_error_const_APIParam_1 is the dbus_set_error_const_APIParam_1 or NULL. dbus_set_error_const_APIParam_2 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 (not copied!!!). dbus_set_error_const_APIParam_3 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_3 (not copied"
"The dbus_set_error_const_APIParam_3 may be NULL , which means a default dbus_set_error_const_APIParam_3 will be deduced from the dbus_set_error_const_APIParam_2",null,"The dbus_set_error_const_APIParam_3 may be NULL , which means a default dbus_set_error_const_APIParam_3 will be deduced from the dbus_set_error_const_APIParam_2.","Assigns an dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 to a DBusError . Does nothing if dbus_set_error_const_APIParam_1 is NULL . The dbus_set_error_const_APIParam_3 may be NULL , which means a default dbus_set_error_const_APIParam_3 will be deduced from the dbus_set_error_const_APIParam_2. The default dbus_set_error_const_APIParam_3 will be totally useless, though, so using a NULL dbus_set_error_const_APIParam_3 is not recommended. Because dbus_set_error_const_APIName does not copy the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 or dbus_set_error_const_APIParam_3, you must ensure the dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 are global data that will not be freed. You probably want dbus_set_error_APIName instead, in most cases. dbus_set_error_const_APIParam_1 is the dbus_set_error_const_APIParam_1 or NULL. dbus_set_error_const_APIParam_2 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 (not copied!!!). dbus_set_error_const_APIParam_3 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_3 (not copied"
an out-of-memory dbus_set_error_APIParam_1 message will be set instead,If no memory can be allocated for the dbus_set_error_APIParam_1 message,"If no memory can be allocated for the dbus_set_error_APIParam_1 message, an out-of-memory dbus_set_error_APIParam_1 message will be set instead.","Assigns an dbus_set_error_APIParam_1 dbus_set_error_APIParam_2 and message to a DBusError . Does nothing if dbus_set_error_APIParam_1 is NULL . The dbus_set_error_APIParam_3 may be NULL , which means a (pretty much useless) default message will be deduced from the dbus_set_error_APIParam_2. This is not a good idea, just go ahead and provide a useful dbus_set_error_APIParam_1 message. It will not hurt you. If no memory can be allocated for the dbus_set_error_APIParam_1 message, an out-of-memory dbus_set_error_APIParam_1 message will be set instead. dbus_set_error_APIParam_1 is the dbus_set_error_APIParam_1.or NULL. dbus_set_error_APIParam_2 is the dbus_set_error_APIParam_1 dbus_set_error_APIParam_2. dbus_set_error_APIParam_3 is printf-style dbus_set_error_APIParam_3 string"
"You probably want dbus_set_error_APIName instead , in most cases",null,"You probably want dbus_set_error_APIName instead, in most cases.","Assigns an dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 to a DBusError . Does nothing if dbus_set_error_const_APIParam_1 is NULL . The dbus_set_error_const_APIParam_3 may be NULL , which means a default dbus_set_error_const_APIParam_3 will be deduced from the dbus_set_error_const_APIParam_2. The default dbus_set_error_const_APIParam_3 will be totally useless, though, so using a NULL dbus_set_error_const_APIParam_3 is not recommended. Because dbus_set_error_const_APIName does not copy the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 or dbus_set_error_const_APIParam_3, you must ensure the dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 are global data that will not be freed. You probably want dbus_set_error_APIName instead, in most cases. dbus_set_error_const_APIParam_1 is the dbus_set_error_const_APIParam_1 or NULL. dbus_set_error_const_APIParam_2 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 (not copied!!!). dbus_set_error_const_APIParam_3 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_3 (not copied"
"The default dbus_set_error_const_APIParam_3 will be totally useless , though , so using a NULL dbus_set_error_const_APIParam_3 is not recommended",null,"The default dbus_set_error_const_APIParam_3 will be totally useless, though, so using a NULL dbus_set_error_const_APIParam_3 is not recommended.","Assigns an dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 to a DBusError . Does nothing if dbus_set_error_const_APIParam_1 is NULL . The dbus_set_error_const_APIParam_3 may be NULL , which means a default dbus_set_error_const_APIParam_3 will be deduced from the dbus_set_error_const_APIParam_2. The default dbus_set_error_const_APIParam_3 will be totally useless, though, so using a NULL dbus_set_error_const_APIParam_3 is not recommended. Because dbus_set_error_const_APIName does not copy the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 or dbus_set_error_const_APIParam_3, you must ensure the dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 are global data that will not be freed. You probably want dbus_set_error_APIName instead, in most cases. dbus_set_error_const_APIParam_1 is the dbus_set_error_const_APIParam_1 or NULL. dbus_set_error_const_APIParam_2 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 (not copied!!!). dbus_set_error_const_APIParam_3 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_3 (not copied"
dbus_set_error_const_APIParam_1 is the dbus_set_error_const_APIParam_1 or NULL,null,dbus_set_error_const_APIParam_1 is the dbus_set_error_const_APIParam_1 or NULL.,"Assigns an dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 to a DBusError . Does nothing if dbus_set_error_const_APIParam_1 is NULL . The dbus_set_error_const_APIParam_3 may be NULL , which means a default dbus_set_error_const_APIParam_3 will be deduced from the dbus_set_error_const_APIParam_2. The default dbus_set_error_const_APIParam_3 will be totally useless, though, so using a NULL dbus_set_error_const_APIParam_3 is not recommended. Because dbus_set_error_const_APIName does not copy the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 or dbus_set_error_const_APIParam_3, you must ensure the dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 are global data that will not be freed. You probably want dbus_set_error_APIName instead, in most cases. dbus_set_error_const_APIParam_1 is the dbus_set_error_const_APIParam_1 or NULL. dbus_set_error_const_APIParam_2 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 (not copied!!!). dbus_set_error_const_APIParam_3 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_3 (not copied"
dbus_set_error_const_APIParam_2 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2,null,dbus_set_error_const_APIParam_2 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 (not copied!!!).,"Assigns an dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 to a DBusError . Does nothing if dbus_set_error_const_APIParam_1 is NULL . The dbus_set_error_const_APIParam_3 may be NULL , which means a default dbus_set_error_const_APIParam_3 will be deduced from the dbus_set_error_const_APIParam_2. The default dbus_set_error_const_APIParam_3 will be totally useless, though, so using a NULL dbus_set_error_const_APIParam_3 is not recommended. Because dbus_set_error_const_APIName does not copy the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 or dbus_set_error_const_APIParam_3, you must ensure the dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 are global data that will not be freed. You probably want dbus_set_error_APIName instead, in most cases. dbus_set_error_const_APIParam_1 is the dbus_set_error_const_APIParam_1 or NULL. dbus_set_error_const_APIParam_2 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 (not copied!!!). dbus_set_error_const_APIParam_3 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_3 (not copied"
Does nothing,if dbus_set_error_const_APIParam_1 is NULL,Does nothing if dbus_set_error_const_APIParam_1 is NULL .,"Assigns an dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 to a DBusError . Does nothing if dbus_set_error_const_APIParam_1 is NULL . The dbus_set_error_const_APIParam_3 may be NULL , which means a default dbus_set_error_const_APIParam_3 will be deduced from the dbus_set_error_const_APIParam_2. The default dbus_set_error_const_APIParam_3 will be totally useless, though, so using a NULL dbus_set_error_const_APIParam_3 is not recommended. Because dbus_set_error_const_APIName does not copy the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 or dbus_set_error_const_APIParam_3, you must ensure the dbus_set_error_const_APIParam_2 and dbus_set_error_const_APIParam_3 are global data that will not be freed. You probably want dbus_set_error_APIName instead, in most cases. dbus_set_error_const_APIParam_1 is the dbus_set_error_const_APIParam_1 or NULL. dbus_set_error_const_APIParam_2 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_2 (not copied!!!). dbus_set_error_const_APIParam_3 is the dbus_set_error_const_APIParam_1 dbus_set_error_const_APIParam_3 (not copied"
